Ligand;SMILES
1qhc/active_9.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)([O])[O])O)n1ccc(=O)[nH]c1=O
1qpe/active_1.mol;COc1cccc(c1)c1cn(c2c1c(N)ncn2)c1ccc(cc1)CN1CCC(CC1)O
1qpe/active_10.mol;O[C@@H]1[C@@H](CO[P@](=O)(O[P@](=O)(CP(=O)(O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1qpe/active_11.mol;[O]C(=O)CC[C@@H](C(=O)N[C@@H](C(=O)N)CCC1CCCCC1)NC(=O)[C@H](Cc1ccc(cc1)OP(=O)(O)O)NC(=O)C
1qpe/active_12.mol;CC(=O)N[C@H](C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1)Cc1ccc(cc1)OP(=O)(O)O
1qpe/active_13.mol;CC(=O)N[C@H](C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1)Cc1ccc(cc1)C(P(=O)(O)O)(F)F
1qpe/active_14.mol;O[C@@H]1[C@@H](CO[P@@](=O)(O[P@@](=O)(NP(=O)(O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1qpe/active_15.mol;O[C@@H]1[C@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H]([C@H]([C@@H]1OP(=O)(O)O)O)OP(=O)(O)O
1qpe/active_16.mol;CC(=O)N[C@H](C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1)Cc1ccc(c(c1)C(=O)[O])CC(=O)[O]
1qpe/active_17.mol;CC(=O)N[C@H](C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1)Cc1ccc(c(c1)P(=O)(O)O)P(=O)(O)O
1qpe/active_18.mol;[O]C(=O)COc1ccc(cc1P(=O)(O)O)C[C@@H](C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1)NC(=O)C
1qpe/active_19.mol;O[C@@H]1[C@@H](CO[P@@](=O)(OP(=O)(O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1qpe/active_2.mol;Clc1ccc(cc1)C1=C2C(=NC=N[C@H]2N(N1)C(C)(C)C)N
1qpe/active_20.mol;COc1ccc(cc1)c1oc2c(c1c1ccc(cc1)NC(=O)Nc1cc(ccc1F)C(F)(F)F)c(N)ncn2
1qpe/active_21.mol;COc1ccc(cc1Nc1ncc(o1)c1cccc(c1)c1ccccn1)S(=O)(=O)CC
1qpe/active_22.mol;COc1ccc(cc1Nc1ncc(o1)c1cccc(c1)c1cccnc1)S(=O)(=O)NCC1CC1
1qpe/active_23.mol;CCN1CCN(CC1)Cc1ccc(cc1)c1cc2c([nH]1)ncnc2N[C@@H](c1ccccc1)C
1qpe/active_24.mol;[O]C(=O)CC[C@@H](C(=O)N(CCCC1CCCCC1)C)NC(=O)N(Cc1ccc(cc1)OP(=O)(O)O)CC(=O)[O]
1qpe/active_25.mol;O=Cc1cc(ccc1C(=O)[O])C[C@@H](C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1)NC(=O)C
1qpe/active_26.mol;CCN(CCCCNc1ncc2c(n1)nc(c(c2)c1cc(OC)cc(c1)OC)NC(=O)NC(C)(C)C)CC
1qpe/active_27.mol;COC(=O)c1cc(ccc1C(C(=O)[O])(C(=O)[O])F)C[C@@H](C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1)NC(=O)C
1qpe/active_28.mol;[O]c1cccc(c1)CCn1cnc2c1nc(nc2Nc1ccc(cc1)P(=O)(C)C)C1CCCC1
1qpe/active_29.mol;O=c1[nH]ccc(c1c1nc2c([nH]1)c(C)cc(c2)n1cncc1)NCc1ccccn1
1qpe/active_3.mol;CC(=O)N[C@H](C(=O)N[C@H](c1ccc(c(c1)C(=O)N)OCC1CCCCC1)C)Cc1ccc(c(c1)P(=O)(O)O)OCC(=O)[O]
1qpe/active_30.mol;O=Cc1cc(ccc1OP(=O)(O)O)C[C@@H](C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1)NC(=O)C
1qpe/active_31.mol;CN1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1cccc(c1)Nc1nccc(n1)c1cccnc1
1qpe/active_32.mol;CCc1ncnc(c1)Nc1nc2c(s1)cc(cc2)[C](Nc1c([CH2])cc(cc1C)C)O
1qpe/active_33.mol;CC(=O)N[C@H](C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1)Cc1ccc(c(c1)C(=O)[O])C(C(=O)[O])C(=O)[O]
1qpe/active_34.mol;COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3CNC1=O
1qpe/active_35.mol;CN1CCN(CC1)c1nc(Sc2ccc(cc2)NC(=O)C2CC2)nc(c1)Nc1[nH]nc(c1)C
1qpe/active_36.mol;O=Cc1cc(ccc1CC(=O)[O])[CH]/C(=[NH]\C(=O)C)/C(=O)N[C@H]1CCCCN(C1=O)Cc1ccc(cc1)c1ccccc1
1qpe/active_37.mol;CN1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(c(c1)Nc1nccc(n1)c1cccnc1)C
1qpe/active_38.mol;CC(c1ccc(cc1)c1[c]cnc(n1)Nc1ccc(cc1)CCN1CCOCC1)(N)C.Cl.[H].[H]
1qpe/active_39.mol;Clc1nccc(n1)Nc1sc2c(n1)ccc(c2)[C](Nc1c([CH2])cccc1Cl)O
1qpe/active_4.mol;O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2NCc1ccccc1)CO[P@](=O)(OP(=O)(O)O)O
1qpe/active_40.mol;COCCOc1cc2c(ncnc2cc1OCCOC)Nc1cccc(c1)C#C
1qpe/active_5.mol;CCn1cnc2c1nc(nc2Nc1ccc(cc1)[P@](=O)(CP(=O)(O)O)O)[C@@H]1CC[C@@H](CC1)N
1qpe/active_6.mol;NC(=O)CS[P@@](=O)(O[P@](=O)(O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)O)O)O
1qpe/active_7.mol;Cc1cc(C)c(c(c1)C)NC(=O)c1sc(nc1C)N
1qpe/active_8.mol;Fc1cccc(c1)COc1[c]cc(cc1)Nc1ncnc2c1cc(cc2)c1ccc(o1)CNCCS(=O)(=O)C.Cl.[H].[H]
1qpe/active_9.mol;CC(=O)N[C@H](C(=O)N[C@H]1CCCCc2c1cc(C(=O)N)c(c2)OCC1CCCCC1)Cc1ccc(c(c1)P(=O)(O)O)P(=O)(O)O
1rnt/active_1.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1O)OP(=O)(O)O)n1cnc2c1nc(N)[nH]c2=O
1rnt/active_10.mol;OC[C@H]1O[C@H](C[C@@H]1O[P@](=O)(OC[C@H]1O[C@H](C[C@@H]1O)n1ccc(nc1=O)N)[O])n1cnc2c1nc(N)[nH]c2=O
1rnt/active_2.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1O[P@@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(nc1=O)N)[O])F)n1cnc2c1nc(N)[nH]c2=O
1rnt/active_3.mol;O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1nc(N)[nH]c2=O)COP(=O)(O)O
1rnt/active_4.mol;OC[C@H]1O[C@H]([C@H]2[C@@H]1O[P@@](=O)(O2)[S])n1cnc2c1nc(N)[nH]c2=O
1rnt/active_5.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O[P@@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(N)[nH]c2=O)O)n1cnc2c1nc(N)[nH]c2=O
1rnt/active_6.mol;O[C@@H]1[C@H](OP(=O)(O)O)[C@H](O[C@H]1n1cnc2c1nc(N)[nH]c2=O)COP(=O)(O)O
1rnt/active_7.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1O[P@](=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(nc1=O)N)O)F)n1cnc2c1nc(N)[nH]c2=O
1rnt/active_8.mol;OC[C@H]1O[C@H]([C@H]2[C@@H]1O[P@](O2)(O)[S])n1cnc2c1nc(N)[nH]c2=O
1rnt/active_9.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1cnc2c1nc(N)[nH]c2=O
1sr7/active_1.mol;CC[C@H]1C[C@@H]2[C@@]([C@H]1C(=C)COc1ccc(cc1)I)(C)CC(=C)[C@H]1[C@@H]2CCC2=CC(=O)CC[C@@H]12
1sr7/active_10.mol;N#Cc1sc(c(c1C)c1ccc2c(c1)C(=CC(N2)(C)C)C)C
1sr7/active_11.mol;N#Cc1sc(c(c1)c1ccc2c(c1)C(=CC(N2)(C)C)C)C
1sr7/active_12.mol;CC1=CC(C)(C)Nc2c1cc(cc2)c1ccc(s1)N(=O)=O
1sr7/active_13.mol;C/C=C/[C@@]1(O)CC[C@@H]2[C@@]1(C)CC[C@H]1[C@@H]2CCC2=CC(=O)CC[C@@H]12
1sr7/active_14.mol;O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C
1sr7/active_15.mol;O=Cc1ccc(s1)c1ccc2c(c1)C(=CC(N2)(C)C)C
1sr7/active_16.mol;N#Cc1cc(c(s1)c1ccc2c(c1)[C@H](C)CC(N2)(C)C)C
1sr7/active_17.mol;Brc1csc(c1)c1ccc2c(c1)C(=CC(N2)(C)C)C
1sr7/active_18.mol;Brc1ccc(s1)c1ccc2c(c1)C(=CC(N2)(C)C)C
1sr7/active_19.mol;N#Cc1scc(c1)c1ccc2c(c1)C(=CC(N2)(C)C)C
1sr7/active_2.mol;OCCC[C@@]1(O)CC[C@@H]2[C@@]1(C)C[C@H](c1ccc(cc1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@H]21
1sr7/active_20.mol;O=Cc1scc(c1)c1ccc2c(c1)C(=CC(N2)(C)C)C
1sr7/active_3.mol;CO/C=C\1/C(=C\C)/O[C@@H](c2c1ccc1c2C(=CC(N1)(C)C)C)c1cc(Cl)cc(c1)Cl
1sr7/active_4.mol;CC#C[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](c1ccc(cc1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@H]21
1sr7/active_5.mol;OCC[C@H]1[C@H](CC)C[C@@H]2[C@]1(C)CC[C@H]1[C@@H]2CCC2=CC(=O)CC[C@@H]12
1sr7/active_6.mol;I/C=C/[C@]1(O)CC[C@H]2[C@]1(CC)CC(=C)[C@@H]1[C@H]2CCC2=CC(=O)CC[C@H]12
1sr7/active_7.mol;Clc1ccc2c(c1)c1ccc3c(c1[C@H](O2)c1ccccc1)C(=CC(N3)(C)C)C
1sr7/active_8.mol;CO/C=C\1/C(=C\C)/O[C@@H](c2c1ccc1c2C(=CC(N1)(C)C)C)c1ccccc1
1sr7/active_9.mol;I/C=C/[C@@]1(O)CC[C@@H]2[C@@]1(C)CC[C@H]1[C@@H]2CCC2=CC(=O)CC[C@@H]12
1stc/active_1.mol;OCCCNCCS(=O)(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)[nH]cn2
1stc/active_10.mol;NS(=O)(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)[nH]cn2
1stc/active_11.mol;OC[C@@H](CNc1ncnc2c1c(c1ccccc1)c([nH]2)c1ccccc1)O
1stc/active_12.mol;OCCNc1ncnc2c1c(c1ccccc1)c([nH]2)c1ccccc1
1stc/active_13.mol;C[C@H](CNc1ncnc2c1c(c1ccccc1)c([nH]2)c1ccccc1)O
1stc/active_14.mol;O[C@@H]1[C@@H](CO[P@@](=O)(O[P@@](=O)(NP(=O)(O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1nc(N)[nH]c2=O
1stc/active_15.mol;CN[C@@H]1C[C@H]2O[C@]([C@@H]1OC)(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3CNC1=O
1stc/active_16.mol;CCC[C@H](O[C@@H](CO[P@](=O)(O[C@@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@H]([C@@H]([C@H]1O)OP(=O)(O)O)OP(=O)(O)O)O)COC(=O)CCC)O
1stc/active_17.mol;CN(CCCC(=O)Nc1cc(cc(c1)c1n[nH]c2c1ccc(c2)Nc1[c]cccc1)C(=O)[O])C.Cl.[H].[H]
1stc/active_18.mol;O=C(c1ccc(cc1)C(=O)c1cc(ccc1[O])N1CCCC(C1)(C)C)N[C@@H]1CCCNC[C@H]1NC(=O)c1ccncc1
1stc/active_19.mol;NCC1CCN(CC1)CC(=O)Nc1cccc2c1C(=O)c1c2n[nH]c1C1CCCCC1
1stc/active_2.mol;CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N)Cc1ccc(cc1)F)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1nn(c(n1)C)c1cc[c]cc1)CCCN=C(N)N)CC(C)C)C.Cl.[H].[H]
1stc/active_20.mol;O=C(c1ccc(cc1)C(=O)c1cc(ccc1[O])N1CCC(CC1)(C)C)N[C@@H]1CCCNC[C@H]1NC(=O)c1ccncc1
1stc/active_21.mol;O=C1Nc2c([C]1/C=[NH]/c1ccc(cc1)S(=O)(=O)Nc1nccs1)cccc2
1stc/active_22.mol;O=C1Nc2ccccc2c2c(C1)c1cc(ccc1[nH]2)[NH]([O])[O]
1stc/active_23.mol;N[C@@H](Cc1c[nH]c2c1cccc2)COc1cncc(c1)c1ccc2c(c1)/C(=C/c1ccc[nH]1)/C(=O)N2
1stc/active_24.mol;COc1cc2c(ncnc2cc1OC[C@H](CN1CCCCC1)O)Nc1cnc(nc1)NC(=O)c1ccccc1
1stc/active_25.mol;O=C(c1ccc2n(c1)cc(n2)Nc1ccc(cc1)S(=O)(=O)N)c1[c]ccc[c]1.Cl.Cl.[H].[H].[H].[H]
1stc/active_26.mol;CN(c1ccc(c(c1)C(=O)c1ccc(cc1)C(=O)N[C@@H]1CCCNC[C@H]1NC(=O)c1ccncc1)[O])C
1stc/active_27.mol;COc1cc2ncnc(c2cc1OCCN1CCCC1)Nc1cc(ccc1C)NC(=O)c1ccnc(c1)N1CCOCC1
1stc/active_28.mol;Fc1cc(cc(c1)N1CCOCC1)C(=O)Nc1ccc2c(c1)c(CCc1ccncc1)c[nH]2
1stc/active_29.mol;Nc1n[nH]c2c1cc(nn2)c1c(nn2c1cccc2)c1ccccc1
1stc/active_3.mol;NC(=O)c1ccc(cc1)Nc1nc(OCC2CCCCC2)c2c(n1)[nH]cn2
1stc/active_30.mol;Brc1ccc(cc1)/C=C/C[NH2]CCNS(=O)(=O)c1cccc2c1ccnc2
1stc/active_31.mol;O[C@@H]1[C@@H](CO[P@](=O)(O[P@](=O)(CP(=O)(O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1stc/active_32.mol;F[C@@H]1C[C@H](CC(=C1)C(=O)Nc1cc[c]c(c1)COc1cccnc1)N1CCOCC1.Cl.[H].[H]
1stc/active_33.mol;CN[C@@H]1C[C@H]2O[C@]([C@@H]1OC)(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3[C@H](NC1=O)O
1stc/active_34.mol;COc1ccc(cc1)N(c1ccnc(n1)N[C@H](C(O)(C)C)C)C(=O)NCc1[c]cccc1.Cl.[H].[H]
1stc/active_35.mol;O=C(N1CCCC1)Nc1cccc(c1)Nc1nc[c]c(n1)NCCCNC(=O)C(C(=O)N)(C)C.Br.[H]
1stc/active_36.mol;O[C@@H]1[C@@H](CO[P@@](=O)(O[P@@](=O)(NP(=O)(O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1stc/active_37.mol;COc1ccc(c(c1F)C(=O)c1ccc(cc1)/C=C/[C@@H]1CCCNC[C@H]1NC(=O)c1ccncc1)[O]
1stc/active_38.mol;OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
1stc/active_39.mol;OCCNCCNc1ccc(c2c1C(=O)c1c(C2=O)c([O])ccc1[O])NCCNCCO
1stc/active_4.mol;CN(CCCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2)C
1stc/active_40.mol;CN(C[C@H](COc1ccc(cc1)Nc1nccc(n1)Nc1[c]cc[c]c1)O)C.Cl.Cl.[H].[H].[H].[H]
1stc/active_41.mol;CC[C@@H](c1cc(ccc1[O])C(=O)N[C@@H]1CNCCC[C@H]1OC(=O)c1ccc(cc1)C(=O)c1cc(OC)ccc1[O])C
1stc/active_42.mol;CNC(=O)c1nccc(c1)Oc1ccc(cc1)NC(=O)Nc1cc[c]c(c1)C(F)(F)F.Cl.[H].[H]
1stc/active_43.mol;Ic1ccc(c(c1)F)Nc1c(ccc(c1F)F)c1nnc(o1)NCCN1CCOCC1
1stc/active_44.mol;O[C@@H]1CCN(CC1)S(=O)(=O)c1ccc2c(c1)/C(=C\1/Nc3c([C@]1(C)O)cccc3)/C(=O)N2
1stc/active_45.mol;OC[C@@H](CONC(=O)c1c[c]c(c(c1Nc1ccc(cc1F)I)F)F)O.Br.[H]
1stc/active_46.mol;n1ccc(cc1)c1cc(nnc1c1ccc2c(c1)cccc2)N1CCN[C@H](C1)Cc1ccccc1
1stc/active_47.mol;CN(C[C@H](COc1ccc(cc1)Nc1ncnc(c1)Nc1cc(ccc1F)C(F)(F)F)O)C
1stc/active_48.mol;[O]c1ccc(cc1)C(=O)N[C@@H]1CNCCC[C@H]1OC(=O)c1cc([O])c(c(c1)[O])C(=O)c1c([O])cccc1C(=O)[O]
1stc/active_49.mol;COc1ccc(c(c1F)C(=O)c1ccc(cc1)CO[C@@H]1CCCNC[C@H]1NC(=O)c1ccncc1)[O]
1stc/active_5.mol;NCCCn1c2ccc(cc2c2c1cc(C)c1c2c(=O)[nH]c1=O)C
1stc/active_50.mol;OC[C@H](CNc1cccc(c1)C1=C(C(=O)NC1=O)c1cn(c2c1cc(F)cc2)C)O
1stc/active_6.mol;NCCCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1c[nH]c2c1cccc2
1stc/active_7.mol;C[NH2][C@@H]1C[C@H]2O[C@]([C@@H]1OC)(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3CNC1=O
1stc/active_8.mol;O[C@@H]1[C@@H](CO[P@](=O)(O[P@@](=O)(OP(=O)(O)O)O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
1stc/active_9.mol;CC(c1nc2c([nH]1)nc(nc2OCC1CCCCC1)N)C
1uy6/active_1.mol;COc1ccc(cc1)c1c([nH]nc1c1cc(Cl)c(cc1O)O)C(=O)N
1uy6/active_10.mol;Oc1cc(O)c(cc1c1n[nH]c(c1c1ccc2c(c1)OCCO2)C)Cl
1uy6/active_11.mol;CCNC(=O)c1[nH]nc(c1c1ccc(cc1)OC)c1cc(Cl)c(cc1O)O
1uy6/active_12.mol;Oc1cc(O)c(cc1c1n[nH]c(c1c1ccc2c(c1)OCCO2)C)Cl
1uy6/active_13.mol;CCc1cc(c(cc1O)O)c1n[nH]c(c1c1ccc2c(c1)OCCO2)C
1uy6/active_14.mol;CCc1cc(c(cc1O)O)c1[nH]nc(c1c1ccc2c(c1)OCCO2)C
1uy6/active_15.mol;COc1ccc(cc1Cc1nc2c([nH]1)nc(nc2N)F)OC
1uy6/active_16.mol;CCCCn1c(Cc2cc(OC)ccc2OC)nc2c1ncnc2N
1uy6/active_17.mol;COc1ccc(cc1)c1c([nH]nc1c1cc(Cl)c(cc1O)O)C(=O)[O]
1uy6/active_18.mol;CCNC(=O)c1[nH]nc(c1c1ccc(cc1)OC)c1cc(Br)c(cc1O)O
1uy6/active_19.mol;Oc1ccc(c(c1)O)c1n[nH]c(c1c1ccc2c(c1)OCCO2)C
1uy6/active_2.mol;C#CCCCN1[C]([N][C@H]2[C@H]1[NH2]C[NH2][C@H]2[NH3])Cc1cc(OC)c(c(c1Cl)OC)OC
1uy6/active_20.mol;CNC(=O)c1[nH]nc(c1c1ccc(cc1)OC)c1cc(Cl)c(cc1O)O
1uy6/active_21.mol;C/C=C/Cn1c(Cc2ccc(cc2)OC)nc2c1ncnc2N
1uy6/active_22.mol;COc1ccc(cc1)c1c(C)[nH]nc1c1cc(Cl)c(cc1O)O
1uy6/active_23.mol;CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c1ncnc2N
1uy6/active_24.mol;CCNC(=O)c1[nH]nc(c1c1ccc(cc1)OC)c1cc(Br)c(cc1O)O
1uy6/active_25.mol;COc1ccc(cc1)c1c([nH]nc1c1cc(Cl)c(cc1O)O)C(=O)N
1uy6/active_26.mol;Oc1ccc(c(c1)O)c1n[nH]c(c1c1ccc2c(c1)OCCO2)C
1uy6/active_27.mol;COc1ccc(cc1)c1c(C)[nH]nc1c1cc(Cl)c(cc1O)O
1uy6/active_28.mol;CNC(=O)c1[nH]nc(c1c1ccc(cc1)OC)c1cc(Cl)c(cc1O)O
1uy6/active_29.mol;COc1ccc(cc1)c1c(C)[nH]nc1c1cc(Br)c(cc1O)O
1uy6/active_3.mol;C#CCCCn1c(Cc2cc(OC)c(c(c2Cl)OC)OC)nc2c1nc(F)nc2N
1uy6/active_30.mol;COc1ccc(cc1)c1c([nH]nc1c1cc(Cl)c(cc1O)O)C(=O)[O]
1uy6/active_4.mol;CCCCn1c(Cc2cc(OC)c(c(c2Cl)OC)OC)nc2c1ncnc2N
1uy6/active_5.mol;C#CCCCn1c(Cc2cc(OC)ccc2OC)nc2c1nc(F)nc2N
1uy6/active_6.mol;CCCCn1c(Cc2cc(OC)c(c(c2)OC)OC)nc2c1ncnc2N
1uy6/active_7.mol;CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c1nc(F)nc2N
1uy6/active_8.mol;CCc1cc(c(cc1O)O)c1n[nH]c(c1c1ccc2c(c1)OCCO2)C
1uy6/active_9.mol;CCNC(=O)c1[nH]nc(c1c1ccc(cc1)OC)c1cc(Cl)c(cc1O)O
2aa2/active_1.mol;OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C
2aa2/active_10.mol;C/C=C/1\C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C
2aa2/active_2.mol;OCC(=O)[C@H]1CC[C@@H]2[C@]1(C=O)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C
2aa2/active_3.mol;CCC(=O)[C@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2C=C(C2=CC(=O)C=C[C@]12C)C
2aa2/active_4.mol;OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C
2aa2/active_5.mol;OCC(=O)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C
2aa2/active_6.mol;O[C@H]1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C
2aa2/active_7.mol;CCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F
2aa2/active_8.mol;C/C=C\1/C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C
2aa2/active_9.mol;OC[C@H]1O[C@@H](O[C@@]23C[C@@H]4[C@@]3(COC(=O)c3ccccc3)[C@@H]3O[C@@]2(C)C[C@]4(O3)O)[C@@H]([C@@H]([C@H]1O)O)O
2oh4/active_1.mol;COc1cc2c(ncnc2cc1OCC[NH]1CC[NH](CC1)C)Oc1ccc(c(c1)Cl)NC(=O)Nc1ccc(cc1F)F
2oh4/active_10.mol;Fc1cccc(c1)c1ccc2c(c1)[nH]nc2c1nc2c([nH]1)cccc2
2oh4/active_11.mol;CC([C@@H]1CC[C@H](CC1)NC1=C2C=CC=C[C@@H]2C(=CN1)CCc1ccncc1)C
2oh4/active_12.mol;O=C(c1nccn1C)Nc1cccc(c1)Oc1ccc2c(c1)[nH]nc2/C=C/c1ccccn1
2oh4/active_13.mol;COCCOc1cc2nccc(c2cc1OC)Nc1cc(O)c(cc1F)Cl
2oh4/active_14.mol;Clc1ccc(cc1)Nc1nnc(c2c1cccc2)Cc1ccncc1
2oh4/active_15.mol;CC[NH](CCOc1ccc(cc1)Nc1ncc2c(n1)n(CC)c(=O)c(c2)c1cc(OC)cc(c1)OC)CC
2oh4/active_16.mol;Fc1cccc(c1)c1ccc2c(c1)[nH]nc2C1Nc2c(N1)cccc2
2oh4/active_17.mol;Clc1ccc(cc1)Nc1nnc(c2c1ccs2)OCc1ccncc1
2oh4/active_18.mol;[O]C(=O)CCc1c(C)[nH]c(c1C)/C=C\1/C(=O)Nc2c1cccc2
2oh4/active_19.mol;C1CC[NH](CC1)CCOc1ccc(cc1)c1cnc2n(c1)ncc2c1cscc1
2oh4/active_2.mol;CCCCNC(=O)Nc1ccc(cc1Cl)Oc1ccnc2c1cc(OC)c(c2)OCCO
2oh4/active_20.mol;c1ccc(cc1)/C=C/c1n[nH]c2c1ccc(c2)Oc1ccccc1
2oh4/active_21.mol;Nc1ccc2c(c1)c(nnc2Cc1ccncc1)Nc1ccc(cc1)Cl
2oh4/active_22.mol;COCCOc1cc2nccc(c2cc1OC)Nc1ccc(cc1F)Cl
2oh4/active_23.mol;COCCOc1cc2nncc(c2cc1OC)Nc1cc(O)c(cc1F)Cl
2oh4/active_24.mol;O=C(c1cncnc1NCc1ccncc1)Nc1cccc(c1)C(F)(F)F
2oh4/active_25.mol;N#Cc1cnc(nc1c1ccc(cc1)C([NH3])(C)C)Nc1ccc(cc1)CC[NH]1CC[NH](CC1)C
2oh4/active_26.mol;COc1cc2c(ncnc2cc1OCC1CC[NH](CC1)C)Nc1ccc(cc1F)Br
2oh4/active_27.mol;COc1cc(OC)cc(c1)c1cc2cnc(nc2n(c1=O)CC)Nc1ccncc1
2oh4/active_28.mol;O=c1cc(ccn1CCC[NH]1CCCCC1)c1ccc2c(c1)ncn2c1ccccc1
2oh4/active_29.mol;C[NH]1CC[NH](CC1)CCCn1ccc(cc1=O)c1cnc2n(c1)ncc2c1cscc1
2oh4/active_3.mol;O=C(c1ccccc1NCc1ccncc1)Nc1n[nH]c(c1)c1ccccc1
2oh4/active_30.mol;O=C(c1nccn1C)Nc1cccc(c1)Oc1ccc2c(c1)[nH]nc2/C=C/c1ccccn1
2oh4/active_31.mol;O=C(c1cccc(c1)CCc1c[nH]nc1/C=C/c1cccnc1)Nc1ccc(c(c1)C(F)(F)F)N1CC[NH2]CC1
2oh4/active_32.mol;O=C(c1ccccc1NCC1CCOCC1)Nc1ncc2c(c1)cccc2
2oh4/active_33.mol;Clc1ccc(cc1)Nc1nnc(c2c1cccn2)Cc1ccncc1
2oh4/active_34.mol;COc1ccc(cc1)/C=C\c1ccccc1C(=O)Nc1ccc(cc1)Cl
2oh4/active_35.mol;Oc1cccc(c1)c1ccc2c(c1)[nH]nc2C1Nc2c(N1)cccc2
2oh4/active_36.mol;C[NH]1CC[NH](CC1)CCCn1cc(c2c1cccc2)c1cncc(c1)c1cscc1
2oh4/active_37.mol;COc1ccc(cc1)c1[nH]nc2c1C(=O)c1c2cccc1
