target,ligand,QAS,type,ASVal
1efy,decoy-141,0,0,-8.89224
1efy,decoy-158,0,0,-11.8422
1efy,decoy-16,0,0,-9.44543
1efy,decoy-19,0,0,-8.80145
1efy,decoy-195,0,0,-8.02033
1efy,decoy-201,0,0,-6.78702
1efy,decoy-202,0,0,-9.66964
1efy,decoy-205,0,0,-9.34123
1efy,decoy-219,0,0,-8.42728
1efy,decoy-229,0,0,-8.20816
1efy,decoy-237,0,0,-10.9077
1efy,decoy-241,0,0,-10.3898
1efy,decoy-251,0,0,-8.579
1efy,decoy-282,0,0,-13.6306
1efy,decoy-283,0,0,-9.61113
1efy,decoy-288,0,0,-11.5132
1efy,decoy-290,0,0,-10.302
1efy,decoy-293,0,0,-10.3146
1efy,decoy-320,0,0,-6.71552
1efy,decoy-322,0,0,-7.54726
1efy,decoy-347,0,0,-8.54766
1efy,decoy-360,0,0,-8.92848
1efy,decoy-361,0,0,-8.87822
1efy,decoy-362,0,0,-9.07747
1efy,decoy-370,0,0,-7.01038
1efy,decoy-40,0,0,-10.0266
1efy,decoy-410,0,0,-7.75375
1efy,decoy-419,0,0,-8.58941
1efy,decoy-420,0,0,-6.90835
1efy,decoy-435,0,0,-8.83109
1efy,decoy-45,0,0,-10.3885
1efy,decoy-478,0,0,-7.7876
1efy,decoy-485,0,0,-8.33332
1efy,decoy-491,0,0,-8.70365
1efy,decoy-499,0,0,-8.89247
1efy,decoy-512,0,0,-10.8285
1efy,decoy-538,0,0,-8.09785
1efy,decoy-541,0,0,-5.08441
1efy,decoy-550,0,0,-9.38329
1efy,decoy-554,0,0,-8.38258
1efy,decoy-556,0,0,-7.3101
1efy,decoy-56,0,0,-8.76525
1efy,decoy-562,0,0,-8.02236
1efy,decoy-563,0,0,-8.42994
1efy,decoy-566,0,0,-8.59832
1efy,decoy-586,0,0,-12.5834
1efy,decoy-596,0,0,-8.23941
1efy,decoy-6,0,0,-10.6045
1efy,decoy-601,0,0,-11.1173
1efy,decoy-604,0,0,-10.025
1efy,decoy-609,0,0,-7.06228
1efy,decoy-630,0,0,-5.75766
1efy,decoy-652,0,0,-10.6323
1efy,decoy-698,0,0,-6.92779
1efy,decoy-713,0,0,-7.29036
1efy,decoy-727,0,0,-9.65447
1efy,decoy-73,0,0,-7.71575
1efy,decoy-74,0,0,-7.86323
1efy,decoy-743,0,0,-8.14737
1efy,decoy-747,0,0,-10.7526
1efy,decoy-751,0,0,-8.0115
1efy,decoy-765,0,0,-5.21373
1efy,decoy-77,0,0,-5.00741
1efy,decoy-776,0,0,-6.86605
1efy,decoy-784,0,0,-5.60688
1efy,decoy-807,0,0,-8.75498
1efy,decoy-809,0,0,-10.3712
1efy,decoy-818,0,0,-6.81387
1efy,decoy-82,0,0,-10.3255
1efy,decoy-822,0,0,-7.53684
1efy,decoy-832,0,0,-9.58699
1efy,decoy-85,0,0,-10.2289
1efy,decoy-855,0,0,-8.29602
1efy,decoy-864,0,0,-10.5194
1efy,decoy-866,0,0,-9.4664
1efy,decoy-879,0,0,-10.3574
1efy,decoy-896,0,0,-9.88866
1efy,decoy-898,0,0,-6.61752
1efy,decoy-905,0,0,-8.51635
1efy,decoy-906,0,0,-10.6919
1efy,decoy-935,0,0,-9.20366
1efy,decoy-959,0,0,-6.48771
1efy,decoy-962,0,0,-8.94431
1efy,decoy-97,0,0,-7.55779
1efy,decoy-970,0,0,-7.00362
1efy,decoy-976,0,0,-6.4541
1eix,decoy-1012,0,0,-10.4159
1eix,decoy-1027,0,0,11.4655
1eix,decoy-1034,0,0,-7.70672
1eix,decoy-1038,0,0,-7.78393
1eix,decoy-1042,0,0,-7.12314
1eix,decoy-1047,0,0,-7.63107
1eix,decoy-1051,0,0,-5.91454
1eix,decoy-1054,0,0,-6.16296
1eix,decoy-1058,0,0,-8.98115
1eix,decoy-1059,0,0,33.4167
1eix,decoy-106,0,0,-8.88796
1eix,decoy-121,0,0,-5.87371
1eix,decoy-127,0,0,-7.04958
1eix,decoy-137,0,0,-6.91279
1eix,decoy-154,0,0,-7.28678
1eix,decoy-161,0,0,-4.50648
1eix,decoy-179,0,0,-10.7021
1eix,decoy-18,0,0,-3.93328
1eix,decoy-184,0,0,960.755
1eix,decoy-199,0,0,-4.38816
1eix,decoy-20,0,0,-6.82271
1eix,decoy-201,0,0,-6.27914
1eix,decoy-21,0,0,-7.49235
1eix,decoy-212,0,0,1.19326
1eix,decoy-238,0,0,-7.86387
1eix,decoy-239,0,0,-7.60112
1eix,decoy-246,0,0,-6.38836
1eix,decoy-252,0,0,-5.20089
1eix,decoy-255,0,0,-6.01258
1eix,decoy-260,0,0,-8.3967
1eix,decoy-264,0,0,-7.74317
1eix,decoy-270,0,0,-5.72816
1eix,decoy-280,0,0,-9.60953
1eix,decoy-283,0,0,-4.90809
1eix,decoy-29,0,0,-7.26828
1eix,decoy-292,0,0,-6.57008
1eix,decoy-293,0,0,3.37912
1eix,decoy-295,0,0,-10.9829
1eix,decoy-3,0,0,-8.3211
1eix,decoy-313,0,0,-7.68745
1eix,decoy-315,0,0,-6.38643
1eix,decoy-318,0,0,-7.42241
1eix,decoy-320,0,0,-6.35481
1eix,decoy-345,0,0,-7.7524
1eix,decoy-363,0,0,-8.56502
1eix,decoy-364,0,0,-5.19307
1eix,decoy-37,0,0,12.4165
1eix,decoy-371,0,0,-7.68246
1eix,decoy-413,0,0,-7.24187
1eix,decoy-414,0,0,-8.47997
1eix,decoy-422,0,0,-8.01341
1eix,decoy-428,0,0,-7.36808
1eix,decoy-438,0,0,-8.74519
1eix,decoy-440,0,0,-9.49664
1eix,decoy-462,0,0,-6.42744
1eix,decoy-467,0,0,-8.23187
1eix,decoy-470,0,0,-6.74688
1eix,decoy-474,0,0,-8.09408
1eix,decoy-477,0,0,-10.1415
1eix,decoy-486,0,0,-7.09477
1eix,decoy-490,0,0,-7.89447
1eix,decoy-494,0,0,-5.40099
1eix,decoy-511,0,0,-11.0905
1eix,decoy-513,0,0,-4.48728
1eix,decoy-523,0,0,3.58843
1eix,decoy-542,0,0,-0.143007
1eix,decoy-549,0,0,-5.30916
1eix,decoy-550,0,0,-11.4669
1eix,decoy-555,0,0,-7.30586
1eix,decoy-559,0,0,-3.73511
1eix,decoy-56,0,0,-6.97035
1eix,decoy-565,0,0,-5.41621
1eix,decoy-584,0,0,-7.35014
1eix,decoy-598,0,0,1.60963
1eix,decoy-6,0,0,-9.51139
1eix,decoy-604,0,0,-4.73946
1eix,decoy-609,0,0,-6.81377
1eix,decoy-618,0,0,-5.24598
1eix,decoy-628,0,0,-6.82085
1eix,decoy-638,0,0,4.71093
1eix,decoy-642,0,0,-7.62857
1eix,decoy-661,0,0,-6.47925
1eix,decoy-670,0,0,-7.86909
1eix,decoy-682,0,0,-4.9398
1eix,decoy-696,0,0,-5.05132
1eix,decoy-705,0,0,-7.27113
1eix,decoy-724,0,0,-6.30839
1eix,decoy-727,0,0,-1.60711
1eix,decoy-735,0,0,-6.23607
1eix,decoy-745,0,0,-12.3505
1eix,decoy-75,0,0,-6.34852
1eix,decoy-752,0,0,-6.51132
1eix,decoy-76,0,0,-7.28395
1eix,decoy-770,0,0,-2.2297
1eix,decoy-777,0,0,-6.97562
1eix,decoy-784,0,0,-5.85541
1eix,decoy-79,0,0,-4.23949
1eix,decoy-796,0,0,-6.35255
1eix,decoy-802,0,0,-7.95078
1eix,decoy-82,0,0,-1.60323
1eix,decoy-820,0,0,-7.41339
1eix,decoy-826,0,0,-7.49084
1eix,decoy-830,0,0,-6.85101
1eix,decoy-835,0,0,-9.19692
1eix,decoy-857,0,0,-7.02181
1eix,decoy-866,0,0,-7.36349
1eix,decoy-87,0,0,-6.61963
1eix,decoy-874,0,0,-2.03903
1eix,decoy-897,0,0,-6.17539
1eix,decoy-908,0,0,-6.31334
1eix,decoy-914,0,0,-6.89112
1eix,decoy-929,0,0,2.79856
1eix,decoy-945,0,0,4.60479
1eix,decoy-977,0,0,-7.08501
1eix,decoy-997,0,0,3.11258
1eve,decoy-10,0,0,-7.18345
1eve,decoy-1013,0,0,-10.2902
1eve,decoy-1017,0,0,-10.3039
1eve,decoy-1019,0,0,-7.49327
1eve,decoy-1022,0,0,-10.934
1eve,decoy-1031,0,0,-6.94992
1eve,decoy-1038,0,0,-8.47108
1eve,decoy-1050,0,0,-11.5211
1eve,decoy-1054,0,0,-6.88725
1eve,decoy-106,0,0,-8.32852
1eve,decoy-112,0,0,-6.83051
1eve,decoy-114,0,0,-9.94521
1eve,decoy-147,0,0,-10.0984
1eve,decoy-15,0,0,-10.8671
1eve,decoy-150,0,0,-11.2781
1eve,decoy-155,0,0,-9.73294
1eve,decoy-162,0,0,-11.4326
1eve,decoy-175,0,0,-3.34468
1eve,decoy-183,0,0,-9.21295
1eve,decoy-206,0,0,-9.41868
1eve,decoy-211,0,0,-7.36803
1eve,decoy-232,0,0,-9.59923
1eve,decoy-24,0,0,-11.3092
1eve,decoy-252,0,0,-5.47539
1eve,decoy-254,0,0,-11.7
1eve,decoy-268,0,0,-6.28881
1eve,decoy-283,0,0,-10.0731
1eve,decoy-287,0,0,-6.89283
1eve,decoy-291,0,0,-9.06697
1eve,decoy-309,0,0,-4.84456
1eve,decoy-317,0,0,-7.9749
1eve,decoy-325,0,0,-10.799
1eve,decoy-332,0,0,-9.71529
1eve,decoy-336,0,0,-6.77857
1eve,decoy-344,0,0,-5.86281
1eve,decoy-35,0,0,-13.1109
1eve,decoy-354,0,0,-8.97218
1eve,decoy-362,0,0,-9.45868
1eve,decoy-366,0,0,-10.061
1eve,decoy-38,0,0,-9.53481
1eve,decoy-384,0,0,-9.16015
1eve,decoy-385,0,0,-8.79965
1eve,decoy-392,0,0,-9.0607
1eve,decoy-405,0,0,-8.44333
1eve,decoy-416,0,0,-10.7995
1eve,decoy-434,0,0,-5.8388
1eve,decoy-440,0,0,-8.73765
1eve,decoy-453,0,0,-10.2856
1eve,decoy-471,0,0,-9.83536
1eve,decoy-478,0,0,-8.79984
1eve,decoy-48,0,0,-12.0651
1eve,decoy-495,0,0,-9.81293
1eve,decoy-503,0,0,-4.42459
1eve,decoy-518,0,0,-8.58944
1eve,decoy-520,0,0,-9.31978
1eve,decoy-531,0,0,-9.58777
1eve,decoy-555,0,0,-11.073
1eve,decoy-559,0,0,-9.44792
1eve,decoy-565,0,0,-6.5218
1eve,decoy-579,0,0,-7.43789
1eve,decoy-581,0,0,-9.94838
1eve,decoy-589,0,0,-10.9888
1eve,decoy-590,0,0,-8.85543
1eve,decoy-595,0,0,-8.65076
1eve,decoy-6,0,0,-10.6384
1eve,decoy-614,0,0,-9.93066
1eve,decoy-625,0,0,-10.0965
1eve,decoy-639,0,0,-9.98067
1eve,decoy-643,0,0,-11.1704
1eve,decoy-65,0,0,-8.26445
1eve,decoy-656,0,0,-8.4912
1eve,decoy-658,0,0,-8.95335
1eve,decoy-668,0,0,-8.07072
1eve,decoy-67,0,0,-10.8918
1eve,decoy-678,0,0,-7.96912
1eve,decoy-687,0,0,-9.91612
1eve,decoy-693,0,0,-11.2547
1eve,decoy-696,0,0,-7.08512
1eve,decoy-697,0,0,-10.4215
1eve,decoy-704,0,0,-2.97287
1eve,decoy-71,0,0,-8.59225
1eve,decoy-724,0,0,-6.36249
1eve,decoy-743,0,0,-8.50641
1eve,decoy-753,0,0,-6.82834
1eve,decoy-757,0,0,-10.751
1eve,decoy-760,0,0,-8.34207
1eve,decoy-780,0,0,-5.63699
1eve,decoy-782,0,0,-10.7447
1eve,decoy-795,0,0,-5.52285
1eve,decoy-801,0,0,-8.31476
1eve,decoy-819,0,0,-13.1898
1eve,decoy-822,0,0,-7.59804
1eve,decoy-839,0,0,-7.7205
1eve,decoy-847,0,0,-6.09951
1eve,decoy-851,0,0,-8.31974
1eve,decoy-852,0,0,-9.41098
1eve,decoy-870,0,0,-8.53845
1eve,decoy-871,0,0,-9.06822
1eve,decoy-902,0,0,-10.3032
1eve,decoy-91,0,0,-10.2366
1eve,decoy-925,0,0,-7.5119
1eve,decoy-928,0,0,-8.3005
1eve,decoy-929,0,0,-9.60437
1eve,decoy-951,0,0,-7.8171
1eve,decoy-962,0,0,-9.80234
1eve,decoy-990,0,0,-8.66692
1eve,decoy-997,0,0,-11.7572
1f4g,1f4g/active-7,0,1,-8.01458
1f4g,decoy-1014,0,0,-7.76974
1f4g,decoy-1015,0,0,-9.01301
1f4g,decoy-102,0,0,-9.6042
1f4g,decoy-1022,0,0,-9.23928
1f4g,decoy-1023,0,0,-9.28471
1f4g,decoy-1030,0,0,-9.23682
1f4g,decoy-1041,0,0,-7.41727
1f4g,decoy-1043,0,0,-7.80168
1f4g,decoy-1048,0,0,-9.08854
1f4g,decoy-1063,0,0,-5.54879
1f4g,decoy-11,0,0,-9.33513
1f4g,decoy-110,0,0,-10.0118
1f4g,decoy-117,0,0,-9.15514
1f4g,decoy-141,0,0,-8.23466
1f4g,decoy-15,0,0,-9.75665
1f4g,decoy-151,0,0,-5.17904
1f4g,decoy-164,0,0,-10.7627
1f4g,decoy-172,0,0,-11.0104
1f4g,decoy-174,0,0,-8.85973
1f4g,decoy-192,0,0,-7.6342
1f4g,decoy-193,0,0,-11.7429
1f4g,decoy-2,0,0,-7.63002
1f4g,decoy-208,0,0,-11.9073
1f4g,decoy-216,0,0,-6.88828
1f4g,decoy-235,0,0,-6.85038
1f4g,decoy-245,0,0,-6.81249
1f4g,decoy-248,0,0,-7.34645
1f4g,decoy-254,0,0,-11.7486
1f4g,decoy-257,0,0,-13.0509
1f4g,decoy-258,0,0,-11.1351
1f4g,decoy-266,0,0,-9.63609
1f4g,decoy-277,0,0,-10.1729
1f4g,decoy-286,0,0,-8.32354
1f4g,decoy-287,0,0,-5.80547
1f4g,decoy-319,0,0,-7.33689
1f4g,decoy-325,0,0,-11.0045
1f4g,decoy-354,0,0,-8.1548
1f4g,decoy-363,0,0,-8.50804
1f4g,decoy-368,0,0,-9.07686
1f4g,decoy-38,0,0,-8.36878
1f4g,decoy-385,0,0,-8.75284
1f4g,decoy-392,0,0,-7.04566
1f4g,decoy-431,0,0,-10.7408
1f4g,decoy-441,0,0,-10.7588
1f4g,decoy-445,0,0,-11.6696
1f4g,decoy-481,0,0,-4.25447
1f4g,decoy-490,0,0,-10.4468
1f4g,decoy-497,0,0,-6.70114
1f4g,decoy-500,0,0,-6.15264
1f4g,decoy-507,0,0,-7.48501
1f4g,decoy-512,0,0,-11.1236
1f4g,decoy-514,0,0,-7.11934
1f4g,decoy-515,0,0,-8.18032
1f4g,decoy-516,0,0,-11.4448
1f4g,decoy-520,0,0,-7.65122
1f4g,decoy-53,0,0,-11.9732
1f4g,decoy-536,0,0,-7.7646
1f4g,decoy-560,0,0,-9.99989
1f4g,decoy-587,0,0,-9.68907
1f4g,decoy-588,0,0,-9.1459
1f4g,decoy-59,0,0,-4.57467
1f4g,decoy-631,0,0,-8.80074
1f4g,decoy-639,0,0,-8.80301
1f4g,decoy-64,0,0,-5.61455
1f4g,decoy-644,0,0,-9.53982
1f4g,decoy-647,0,0,-8.91557
1f4g,decoy-654,0,0,-3.11959
1f4g,decoy-660,0,0,-9.33606
1f4g,decoy-687,0,0,-9.37025
1f4g,decoy-692,0,0,-7.4186
1f4g,decoy-706,0,0,-6.4728
1f4g,decoy-725,0,0,-12.2645
1f4g,decoy-729,0,0,-9.779
1f4g,decoy-733,0,0,-7.85055
1f4g,decoy-735,0,0,-8.60519
1f4g,decoy-76,0,0,-7.32853
1f4g,decoy-761,0,0,-8.66993
1f4g,decoy-769,0,0,-4.30801
1f4g,decoy-782,0,0,-9.92434
1f4g,decoy-783,0,0,-6.26221
1f4g,decoy-787,0,0,-6.64733
1f4g,decoy-791,0,0,-6.91543
1f4g,decoy-794,0,0,-5.1783
1f4g,decoy-808,0,0,-9.10713
1f4g,decoy-839,0,0,-7.13126
1f4g,decoy-846,0,0,-7.40575
1f4g,decoy-857,0,0,-6.81752
1f4g,decoy-859,0,0,-6.90779
1f4g,decoy-865,0,0,-11.9153
1f4g,decoy-878,0,0,-5.8088
1f4g,decoy-883,0,0,-9.16562
1f4g,decoy-884,0,0,-8.34583
1f4g,decoy-895,0,0,-7.76383
1f4g,decoy-907,0,0,-8.50191
1f4g,decoy-916,0,0,-10.2657
1f4g,decoy-920,0,0,-9.2123
1f4g,decoy-922,0,0,-10.5712
1f4g,decoy-928,0,0,-6.95771
1f4g,decoy-946,0,0,-9.51844
1f4g,decoy-953,0,0,-8.94691
1f4g,decoy-955,0,0,-12.7683
1f4g,decoy-972,0,0,-3.30853
1f4g,decoy-976,0,0,-6.07153
1f4g,decoy-978,0,0,-10.6797
1fgi,1fgi/active-14,0,1,-11.0011
1fgi,decoy-1003,0,0,-8.43267
1fgi,decoy-1013,0,0,-9.66229
1fgi,decoy-1014,0,0,-7.21618
1fgi,decoy-103,0,0,-9.24971
1fgi,decoy-1031,0,0,-7.26691
1fgi,decoy-1033,0,0,-5.21411
1fgi,decoy-1036,0,0,-4.5372
1fgi,decoy-1040,0,0,-3.87773
1fgi,decoy-1044,0,0,-7.26087
1fgi,decoy-1045,0,0,-8.40125
1fgi,decoy-1049,0,0,-9.95257
1fgi,decoy-113,0,0,-9.14924
1fgi,decoy-118,0,0,-9.05026
1fgi,decoy-124,0,0,-8.9484
1fgi,decoy-125,0,0,-10.5712
1fgi,decoy-128,0,0,-7.62513
1fgi,decoy-160,0,0,-8.59829
1fgi,decoy-167,0,0,-4.42829
1fgi,decoy-19,0,0,-8.68096
1fgi,decoy-190,0,0,-9.25804
1fgi,decoy-194,0,0,-7.14497
1fgi,decoy-209,0,0,-9.16023
1fgi,decoy-222,0,0,-8.10749
1fgi,decoy-240,0,0,-8.30333
1fgi,decoy-245,0,0,-7.33317
1fgi,decoy-25,0,0,-6.62964
1fgi,decoy-255,0,0,-8.38805
1fgi,decoy-256,0,0,-8.38354
1fgi,decoy-26,0,0,-8.85471
1fgi,decoy-260,0,0,-10.0193
1fgi,decoy-266,0,0,-10.1974
1fgi,decoy-267,0,0,-10.2116
1fgi,decoy-27,0,0,-6.49966
1fgi,decoy-273,0,0,-6.79315
1fgi,decoy-299,0,0,-7.42925
1fgi,decoy-3,0,0,-9.87122
1fgi,decoy-301,0,0,-10.9043
1fgi,decoy-303,0,0,-11.3393
1fgi,decoy-326,0,0,-10.2272
1fgi,decoy-351,0,0,-11.241
1fgi,decoy-358,0,0,-8.31483
1fgi,decoy-362,0,0,-10.5009
1fgi,decoy-372,0,0,-4.4544
1fgi,decoy-396,0,0,-6.60923
1fgi,decoy-410,0,0,-7.27124
1fgi,decoy-44,0,0,-11.6598
1fgi,decoy-457,0,0,-9.17072
1fgi,decoy-469,0,0,-5.82372
1fgi,decoy-491,0,0,-7.20541
1fgi,decoy-50,0,0,-7.88002
1fgi,decoy-506,0,0,-7.00147
1fgi,decoy-508,0,0,-10.0876
1fgi,decoy-516,0,0,-12.8659
1fgi,decoy-522,0,0,-8.27638
1fgi,decoy-529,0,0,-5.46492
1fgi,decoy-545,0,0,-8.41017
1fgi,decoy-56,0,0,-8.31881
1fgi,decoy-563,0,0,-7.54556
1fgi,decoy-571,0,0,-9.0053
1fgi,decoy-614,0,0,-10.5834
1fgi,decoy-615,0,0,-10.1298
1fgi,decoy-630,0,0,-6.06945
1fgi,decoy-638,0,0,-9.29541
1fgi,decoy-643,0,0,-10.9877
1fgi,decoy-648,0,0,-10.1542
1fgi,decoy-649,0,0,-8.55022
1fgi,decoy-651,0,0,-9.28481
1fgi,decoy-653,0,0,-10.8628
1fgi,decoy-66,0,0,-8.30746
1fgi,decoy-661,0,0,-7.31221
1fgi,decoy-678,0,0,-8.73497
1fgi,decoy-682,0,0,-7.92184
1fgi,decoy-684,0,0,-8.24696
1fgi,decoy-685,0,0,-10.7635
1fgi,decoy-706,0,0,-6.52809
1fgi,decoy-729,0,0,-10.7451
1fgi,decoy-730,0,0,-12.1723
1fgi,decoy-731,0,0,-10.0259
1fgi,decoy-739,0,0,-8.19983
1fgi,decoy-747,0,0,-10.8972
1fgi,decoy-754,0,0,-8.14559
1fgi,decoy-770,0,0,-5.59308
1fgi,decoy-777,0,0,-6.40734
1fgi,decoy-778,0,0,-8.44209
1fgi,decoy-802,0,0,-8.29358
1fgi,decoy-808,0,0,-10.1341
1fgi,decoy-810,0,0,-7.09939
1fgi,decoy-82,0,0,-8.46679
1fgi,decoy-823,0,0,-8.64801
1fgi,decoy-825,0,0,-11.5309
1fgi,decoy-838,0,0,-7.31965
1fgi,decoy-843,0,0,-9.86844
1fgi,decoy-881,0,0,-6.15784
1fgi,decoy-888,0,0,-7.898
1fgi,decoy-890,0,0,-6.83863
1fgi,decoy-891,0,0,-8.38647
1fgi,decoy-919,0,0,-9.95634
1fgi,decoy-929,0,0,-6.97799
1fgi,decoy-931,0,0,-10.6716
1fgi,decoy-953,0,0,-10.9942
1fgi,decoy-962,0,0,-9.73816
1fgi,decoy-977,0,0,-8.50991
1fgi,decoy-978,0,0,-8.75592
1fgi,decoy-98,0,0,-9.70818
1fgi,decoy-985,0,0,-7.86303
1fgi,decoy-992,0,0,-8.16644
1fgi,decoy-996,0,0,-9.83044
1fjs,1fjs/active-10,0,1,-13.131
1fjs,1fjs/active-14,0,1,-12.7104
1fjs,decoy-1004,0,0,-10.5957
1fjs,decoy-1015,0,0,-11.0373
1fjs,decoy-1020,0,0,-7.09373
1fjs,decoy-1029,0,0,-7.6238
1fjs,decoy-1031,0,0,-7.50971
1fjs,decoy-1038,0,0,-9.43019
1fjs,decoy-104,0,0,-9.73043
1fjs,decoy-1064,0,0,-5.17231
1fjs,decoy-109,0,0,-8.53795
1fjs,decoy-122,0,0,-8.50045
1fjs,decoy-129,0,0,-9.08388
1fjs,decoy-131,0,0,-7.35953
1fjs,decoy-132,0,0,-7.38906
1fjs,decoy-135,0,0,-6.64058
1fjs,decoy-146,0,0,-8.24978
1fjs,decoy-160,0,0,-8.61491
1fjs,decoy-166,0,0,-5.40828
1fjs,decoy-168,0,0,-9.05226
1fjs,decoy-195,0,0,-8.89054
1fjs,decoy-196,0,0,-6.50462
1fjs,decoy-215,0,0,-8.62129
1fjs,decoy-222,0,0,-8.48219
1fjs,decoy-232,0,0,-8.96268
1fjs,decoy-25,0,0,-7.41825
1fjs,decoy-269,0,0,-8.78829
1fjs,decoy-28,0,0,-9.16283
1fjs,decoy-291,0,0,-8.90014
1fjs,decoy-292,0,0,-7.71367
1fjs,decoy-294,0,0,-8.73121
1fjs,decoy-299,0,0,-9.91155
1fjs,decoy-316,0,0,-7.14141
1fjs,decoy-326,0,0,-10.066
1fjs,decoy-345,0,0,-7.32584
1fjs,decoy-346,0,0,-7.65874
1fjs,decoy-348,0,0,-7.63738
1fjs,decoy-356,0,0,-7.91566
1fjs,decoy-378,0,0,-6.92166
1fjs,decoy-421,0,0,-10.4053
1fjs,decoy-431,0,0,-9.59655
1fjs,decoy-450,0,0,-8.4123
1fjs,decoy-467,0,0,-8.31299
1fjs,decoy-492,0,0,-10.9164
1fjs,decoy-493,0,0,-6.83101
1fjs,decoy-499,0,0,-7.44414
1fjs,decoy-509,0,0,-7.13948
1fjs,decoy-51,0,0,-9.62097
1fjs,decoy-513,0,0,-5.29633
1fjs,decoy-524,0,0,-7.33176
1fjs,decoy-529,0,0,-5.46403
1fjs,decoy-536,0,0,-7.08521
1fjs,decoy-546,0,0,-9.67006
1fjs,decoy-547,0,0,-7.31306
1fjs,decoy-550,0,0,-9.14866
1fjs,decoy-558,0,0,-12.2855
1fjs,decoy-566,0,0,-9.17813
1fjs,decoy-570,0,0,-7.65249
1fjs,decoy-577,0,0,-7.51997
1fjs,decoy-584,0,0,-9.41128
1fjs,decoy-592,0,0,-8.70044
1fjs,decoy-597,0,0,-10.9832
1fjs,decoy-599,0,0,-11.4177
1fjs,decoy-605,0,0,-9.55935
1fjs,decoy-619,0,0,-8.68723
1fjs,decoy-623,0,0,-9.0771
1fjs,decoy-639,0,0,-8.7322
1fjs,decoy-653,0,0,-8.7654
1fjs,decoy-662,0,0,-8.49622
1fjs,decoy-666,0,0,-12.0105
1fjs,decoy-698,0,0,-7.52471
1fjs,decoy-72,0,0,-7.675
1fjs,decoy-722,0,0,-9.64933
1fjs,decoy-732,0,0,-9.69924
1fjs,decoy-737,0,0,-11.0711
1fjs,decoy-755,0,0,-10.7642
1fjs,decoy-776,0,0,-7.77109
1fjs,decoy-816,0,0,-7.79471
1fjs,decoy-830,0,0,-7.35105
1fjs,decoy-835,0,0,-8.46503
1fjs,decoy-836,0,0,-8.85327
1fjs,decoy-837,0,0,-9.39942
1fjs,decoy-838,0,0,-8.68507
1fjs,decoy-854,0,0,-11.3765
1fjs,decoy-858,0,0,-9.98096
1fjs,decoy-874,0,0,-6.52658
1fjs,decoy-891,0,0,-6.44372
1fjs,decoy-894,0,0,-7.44151
1fjs,decoy-896,0,0,-9.13941
1fjs,decoy-913,0,0,-8.70715
1fjs,decoy-915,0,0,-8.38336
1fjs,decoy-921,0,0,-10.2716
1fjs,decoy-946,0,0,-9.37812
1fjs,decoy-97,0,0,-5.75595
1fm9,1fm9/active-14,0,1,-13.4884
1fm9,1fm9/active-15,0,1,-14.313
1fm9,1fm9/active-19,0,1,-13.4458
1fm9,1fm9/active-28,0,1,-14.2458
1fm9,1fm9/active-39,0,1,-12.8619
1fm9,1fm9/active-5,0,1,-13.6861
1fm9,decoy-102,0,0,-11.3414
1fm9,decoy-1027,0,0,-12.914
1fm9,decoy-1030,0,0,-10.8461
1fm9,decoy-105,0,0,-6.25562
1fm9,decoy-1066,0,0,-9.19406
1fm9,decoy-148,0,0,-10.2397
1fm9,decoy-152,0,0,-5.85568
1fm9,decoy-153,0,0,-10.2177
1fm9,decoy-170,0,0,-7.677
1fm9,decoy-173,0,0,-9.67375
1fm9,decoy-179,0,0,-10.3842
1fm9,decoy-18,0,0,-6.01859
1fm9,decoy-187,0,0,-4.19018
1fm9,decoy-196,0,0,-7.54168
1fm9,decoy-198,0,0,-8.76275
1fm9,decoy-199,0,0,-8.98192
1fm9,decoy-243,0,0,-8.37065
1fm9,decoy-244,0,0,-11.8034
1fm9,decoy-250,0,0,-12.0672
1fm9,decoy-253,0,0,-11.914
1fm9,decoy-255,0,0,-7.20071
1fm9,decoy-260,0,0,-11.5602
1fm9,decoy-263,0,0,-7.00593
1fm9,decoy-271,0,0,-6.38704
1fm9,decoy-273,0,0,-8.28018
1fm9,decoy-276,0,0,-11.6428
1fm9,decoy-300,0,0,-8.31337
1fm9,decoy-314,0,0,-9.76791
1fm9,decoy-326,0,0,-11.6292
1fm9,decoy-327,0,0,-9.66685
1fm9,decoy-340,0,0,-10.7065
1fm9,decoy-344,0,0,-6.17242
1fm9,decoy-345,0,0,-7.25268
1fm9,decoy-349,0,0,-9.3323
1fm9,decoy-357,0,0,-7.25534
1fm9,decoy-370,0,0,-7.58609
1fm9,decoy-373,0,0,-10.0939
1fm9,decoy-381,0,0,-10.4149
1fm9,decoy-400,0,0,-8.86033
1fm9,decoy-42,0,0,-9.16455
1fm9,decoy-422,0,0,-10.5548
1fm9,decoy-432,0,0,-10.0504
1fm9,decoy-440,0,0,-9.14552
1fm9,decoy-441,0,0,-10.5962
1fm9,decoy-452,0,0,-6.74207
1fm9,decoy-468,0,0,-8.80324
1fm9,decoy-488,0,0,-11.5517
1fm9,decoy-49,0,0,-9.62778
1fm9,decoy-497,0,0,-6.56052
1fm9,decoy-498,0,0,-10.0506
1fm9,decoy-506,0,0,-7.71129
1fm9,decoy-532,0,0,-6.55085
1fm9,decoy-534,0,0,-7.76709
1fm9,decoy-538,0,0,-8.20605
1fm9,decoy-539,0,0,-13.943
1fm9,decoy-542,0,0,-7.16824
1fm9,decoy-545,0,0,-7.86755
